customer_id,amount,recommended_action,recovery_probability,expected_revenue,net_expected_revenue,human_approval,reason,recovery_reasons
C10138,7668.4,Retry,0.6711248329811982,5146.45366923302,5138.45366923302,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C10139,1494.22,Retry,0.7769897853568781,1160.9936770759546,1060.1141829098783,False,Highest net expected recovery within policy constraints.,"['Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C10140,4798.3,Retry,0.44595127617040514,2139.808008448455,2131.808008448455,False,Highest net expected recovery within policy constraints.,"['Bank decline detected', 'Low predicted recovery probability']"
C10141,11381.72,Retry,0.7595205274655045,8644.649977864681,7945.077979635506,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C10142,1105.51,Reminder,0.6585496637286695,728.0332387486815,606.5479205488924,False,Highest net expected recovery within policy constraints.,"['Insufficient funds detected', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C10143,4636.69,Retry,0.6714763250789458,3113.427561730297,3105.427561730297,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C10144,4924.39,Retry,0.8805508746752708,4336.175921742157,3981.281848002784,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Bank decline detected', 'High predicted recovery probability']"
C10145,7476.41,Reminder,0.4303004841463648,3217.102842676723,2954.734615262585,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability']"
C10146,1486.96,Reminder,0.3174979767733944,472.10679154296656,391.56970489609193,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Bank decline detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10147,1390.87,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Bank decline detected', 'Low predicted recovery probability']"
C10148,6072.97,Retry,0.753635857713398,4576.807954817735,4568.807954817735,False,Highest net expected recovery within policy constraints.,"['Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C10149,5072.75,Reminder,0.8205484053112626,4162.436923042707,4157.436923042707,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Insufficient funds detected', 'High predicted recovery probability']"
C10150,4887.54,Reminder,0.6919543280956053,3381.9544567403946,3106.398100201163,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Insufficient funds detected', 'Moderate predicted recovery probability']"
C10151,5277.5,Reminder,0.6751606146749656,3563.160143947131,3558.160143947131,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Insufficient funds detected', 'Moderate predicted recovery probability']"
C10152,2321.64,Retry,0.8983731258845242,2085.6989839785465,2077.6989839785465,False,Highest net expected recovery within policy constraints.,"['Failure appears potentially recoverable', 'High predicted recovery probability']"
C10153,4816.74,Reminder,0.7145959403276371,3442.0228496137424,2610.9373657064443,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Insufficient funds detected', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C10154,5056.89,Retry,0.8149808783273429,4121.268653804757,3783.5671615003766,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Authentication failure detected', 'High predicted recovery probability']"
C10155,2258.75,Reminder,0.6561979313823076,1482.1870775097873,1240.0371451082212,False,Highest net expected recovery within policy constraints.,"['Failure appears potentially recoverable', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C10156,17794.94,Reminder,0.5515403209942425,9814.626919673286,8239.28661252556,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10157,5843.68,Retry,0.6966649585357493,4071.0870848961877,4063.0870848961877,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C10158,1542.26,Retry,0.4741010548656572,731.1870928771084,664.6921254469397,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Bank decline detected', 'Low predicted recovery probability']"
C10159,6763.48,Retry,0.8219570348880535,5559.289966324652,5551.289966324652,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Bank decline detected', 'High predicted recovery probability']"
C10160,1834.09,Retry,0.7586719263224883,1391.4725933488123,1383.4725933488123,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Failure appears potentially recoverable', 'Moderate predicted recovery probability']"
C10161,7507.95,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability']"
C10162,10106.42,Reminder,0.4552650700348923,4601.100009102036,3859.92400764571,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Failure appears potentially recoverable', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10163,2074.56,Reminder,0.7452943271939027,1546.1577994233826,1170.0799275617708,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Authentication failure detected', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C10164,8645.12,No Action,0.0,0.0,0.0,False,No safe recovery action meets the minimum threshold.,"['Weak previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10165,5565.12,Retry,0.9040243273284433,5031.003864502066,5023.003864502066,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Authentication failure detected', 'High predicted recovery probability']"
C10166,7720.99,Reminder,0.49014538872212804,3784.4076448696633,2871.1498101009443,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Bank decline detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10167,18242.04,Reminder,0.5347400982355239,9754.750261616358,8188.990219757741,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Insufficient funds detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10168,3287.03,Retry,0.46190813762332733,1518.3059056120057,1510.3059056120057,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Bank decline detected', 'Low predicted recovery probability']"
C10169,2188.69,Retry,0.8833798238323549,1933.444586623637,1770.769019693746,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability']"
C10170,1963.41,Reminder,0.34890176265262773,685.0372098097959,515.6282794554448,False,Highest net expected recovery within policy constraints.,"['Weak previous payment history', 'Authentication failure detected', 'Low predicted recovery probability', 'Recovery fatigue limit reached']"
C10171,2082.66,Retry,0.9277694394092322,1932.2283006800315,1769.650036625629,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability']"
C10172,3760.73,Reminder,0.603004984185503,2267.7389341759467,1899.9007047077953,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Insufficient funds detected', 'Moderate predicted recovery probability', 'Recovery fatigue limit reached']"
C10173,5255.19,Reminder,0.6969853356346075,3662.790365973633,3657.790365973633,False,Highest net expected recovery within policy constraints.,"['Strong previous payment history', 'Insufficient funds detected', 'Moderate predicted recovery probability']"
C10174,4991.05,Retry,0.9023685441474939,4503.7665222673495,4135.465200485962,False,Highest net expected recovery within policy constraints.,"['Moderate previous payment history', 'Failure appears potentially recoverable', 'High predicted recovery probability']"
