customer_id,amount,payment_method,failure_reason,previous_payments,previous_successes,previous_failures,previous_recovery,customer_tenure_months,average_payment_amount,retry_count,intervention,recovery_outcome
C10281,6793.72,UPI,Temporary Failure,2,2,0,No,23,7634.7,2,No Action,Recovered
C10282,14226.52,Card,Authentication Failure,3,3,0,No,33,13054.27,1,Reminder,Recovered
C10283,1485.93,Card,Temporary Failure,13,3,10,No,13,1219.69,0,No Action,Not Recovered
C10284,22036.96,UPI,Bank Declined,11,5,6,No,25,24048.57,0,No Action,Recovered
C10285,839.14,UPI,Temporary Failure,10,4,6,No,36,1136.63,3,No Action,Not Recovered
C10286,3542.62,Card,Temporary Failure,15,15,0,No,24,2501.5,1,Retry,Recovered
C10287,6404.16,Card,Temporary Failure,6,5,1,Yes,6,7936.63,2,No Action,Not Recovered
C10288,5008.26,NetBanking,Temporary Failure,1,1,0,No,15,5180.51,2,No Action,Not Recovered
C10289,2430.59,UPI,Temporary Failure,14,1,13,No,34,2480.29,0,No Action,Recovered
C10290,3386.5,NetBanking,Technical Error,18,13,5,Yes,4,4637.29,1,Retry,Recovered
C10291,2696.34,Card,Insufficient Funds,11,10,1,Yes,14,2924.72,0,Payment Link,Recovered
C10292,2496.28,Card,Insufficient Funds,8,8,0,Yes,4,3156.33,1,Payment Link,Recovered
C10293,7893.0,Card,Insufficient Funds,3,1,2,Yes,28,7984.42,2,No Action,Not Recovered
C10294,5322.31,UPI,Authentication Failure,14,6,8,No,29,4257.22,0,No Action,Not Recovered
C10295,2297.83,UPI,Authentication Failure,2,0,2,No,18,2655.35,1,No Action,Recovered
C10296,8215.1,Card,Technical Error,16,11,5,Yes,20,10996.25,2,No Action,Recovered
C10297,5114.78,Card,Authentication Failure,6,4,2,Yes,32,6511.03,1,Reminder,Recovered
C10298,7664.38,Card,Insufficient Funds,1,0,1,No,8,5814.9,2,No Action,Not Recovered
C10299,6619.35,UPI,Insufficient Funds,14,8,6,No,13,5649.69,3,No Action,Not Recovered
C10300,2060.81,Wallet,Bank Declined,10,5,5,Yes,9,2088.64,3,No Action,Not Recovered
C10301,2555.25,Card,Bank Declined,6,3,3,Yes,33,2701.62,1,No Action,Not Recovered
C10302,7272.71,UPI,Insufficient Funds,9,3,6,No,12,5491.27,0,Payment Link,Recovered
C10303,6518.15,UPI,Insufficient Funds,7,1,6,Yes,25,5110.29,1,Payment Link,Recovered
C10304,3933.67,NetBanking,Authentication Failure,2,0,2,No,25,4748.19,3,No Action,Not Recovered
C10305,4393.63,NetBanking,Technical Error,11,11,0,Yes,16,5203.17,0,Retry,Recovered
C10306,11116.45,Card,Insufficient Funds,14,0,14,Yes,16,14133.09,3,No Action,Not Recovered
C10307,2491.88,NetBanking,Technical Error,5,1,4,No,35,3354.93,3,No Action,Recovered
C10308,6196.42,UPI,Temporary Failure,9,2,7,No,23,5245.94,0,No Action,Not Recovered
C10309,3402.6,UPI,Temporary Failure,7,0,7,No,8,4381.45,0,No Action,Not Recovered
C10310,3360.7,NetBanking,Insufficient Funds,14,1,13,No,3,3807.03,3,No Action,Not Recovered
C10311,9634.17,NetBanking,Insufficient Funds,16,12,4,No,24,13162.36,2,No Action,Not Recovered
C10312,7741.75,Card,Temporary Failure,16,11,5,Yes,22,6330.11,0,Reminder,Recovered
C10313,7668.35,NetBanking,Technical Error,7,0,7,Yes,14,6255.36,3,No Action,Not Recovered
C10314,11366.58,UPI,Insufficient Funds,10,4,6,No,22,13224.27,0,Payment Link,Not Recovered
C10315,4067.78,NetBanking,Bank Declined,6,0,6,No,34,5461.92,0,No Action,Not Recovered
C10316,6902.31,UPI,Temporary Failure,17,12,5,Yes,36,8694.46,3,No Action,Recovered
C10317,3120.77,UPI,Temporary Failure,1,1,0,Yes,31,3687.6,2,No Action,Recovered
C10318,5184.26,UPI,Authentication Failure,2,1,1,No,21,4716.89,1,No Action,Not Recovered
C10319,3604.49,UPI,Bank Declined,14,13,1,Yes,5,4232.44,3,No Action,Not Recovered
C10320,4322.75,UPI,Authentication Failure,4,0,4,No,19,5364.0,2,No Action,Not Recovered
C10321,6439.3,UPI,Authentication Failure,9,1,8,No,21,7744.09,3,No Action,Not Recovered
C10322,2078.65,UPI,Insufficient Funds,6,6,0,Yes,2,2372.67,2,No Action,Not Recovered
C10323,21331.91,UPI,Temporary Failure,17,10,7,No,3,13603.47,1,No Action,Not Recovered
C10324,1788.68,Card,Authentication Failure,11,2,9,No,30,2017.22,1,No Action,Recovered
C10325,1514.29,UPI,Authentication Failure,4,3,1,Yes,34,1488.0,0,Reminder,Recovered
C10326,10102.5,UPI,Bank Declined,9,8,1,No,25,13832.9,0,Reminder,Recovered
C10327,7535.49,Card,Technical Error,16,6,10,No,35,8181.67,1,No Action,Not Recovered
C10328,6590.24,NetBanking,Technical Error,3,2,1,No,29,7160.83,3,No Action,Recovered
C10329,6612.56,NetBanking,Insufficient Funds,4,2,2,Yes,12,9226.14,1,Payment Link,Recovered
C10330,3961.0,UPI,Bank Declined,3,2,1,No,23,2673.16,2,No Action,Not Recovered
C10331,1951.29,Card,Technical Error,13,7,6,No,28,1602.11,2,No Action,Not Recovered
C10332,4250.08,UPI,Bank Declined,19,7,12,Yes,17,4780.76,2,No Action,Not Recovered
C10333,2326.97,UPI,Temporary Failure,1,1,0,No,16,1983.02,1,Retry,Recovered
C10334,8726.72,UPI,Insufficient Funds,6,3,3,No,9,7652.64,0,Payment Link,Not Recovered
C10335,3556.04,NetBanking,Temporary Failure,3,1,2,No,3,4673.05,2,No Action,Recovered
C10336,2066.58,UPI,Temporary Failure,3,1,2,No,22,2197.77,2,No Action,Not Recovered
C10337,3093.14,UPI,Authentication Failure,16,3,13,No,31,2110.43,1,No Action,Recovered
C10338,5565.79,UPI,Temporary Failure,10,1,9,No,14,4723.63,2,No Action,Not Recovered
C10339,2548.02,NetBanking,Temporary Failure,17,5,12,No,3,1683.85,1,No Action,Not Recovered
C10340,2072.01,Card,Insufficient Funds,7,2,5,Yes,23,2165.05,0,Payment Link,Not Recovered
C10341,4861.0,UPI,Bank Declined,13,0,13,No,21,3590.41,2,No Action,Not Recovered
C10342,4865.98,Card,Bank Declined,11,11,0,Yes,24,6256.15,2,No Action,Not Recovered
C10343,2666.43,Card,Temporary Failure,10,7,3,No,32,2831.35,2,No Action,Not Recovered
C10344,2744.13,Card,Temporary Failure,7,1,6,No,5,1776.83,1,No Action,Recovered
C10345,4815.95,UPI,Temporary Failure,6,5,1,Yes,33,4048.77,1,Retry,Recovered
C10346,1255.87,NetBanking,Bank Declined,1,1,0,No,19,1372.75,3,No Action,Not Recovered
C10347,1297.35,UPI,Temporary Failure,17,4,13,No,34,1126.62,0,No Action,Not Recovered
C10348,2251.37,Card,Authentication Failure,12,10,2,Yes,3,2275.1,3,No Action,Recovered
C10349,3372.1,UPI,Insufficient Funds,4,4,0,Yes,28,4476.43,3,No Action,Recovered
C10350,5129.56,UPI,Temporary Failure,3,2,1,Yes,11,4514.16,3,No Action,Not Recovered
C10351,13021.21,UPI,Technical Error,6,5,1,No,10,11311.5,1,Retry,Not Recovered
C10352,7944.04,Card,Insufficient Funds,16,0,16,No,2,9976.17,2,No Action,Not Recovered
C10353,3519.59,UPI,Bank Declined,13,0,13,No,27,3009.27,2,No Action,Not Recovered
C10354,3939.61,NetBanking,Temporary Failure,9,7,2,Yes,9,2609.47,1,Retry,Recovered
C10355,1793.68,UPI,Bank Declined,11,6,5,No,1,1335.85,3,No Action,Not Recovered
C10356,3941.19,Card,Technical Error,20,15,5,Yes,33,5356.24,0,Retry,Recovered
C10357,3175.19,NetBanking,Authentication Failure,13,9,4,Yes,33,4275.82,1,Reminder,Recovered
C10358,5178.26,Card,Temporary Failure,19,10,9,No,3,4038.26,3,No Action,Not Recovered
C10359,2063.72,Card,Insufficient Funds,3,2,1,No,32,2152.05,1,Payment Link,Not Recovered
C10360,6060.37,Card,Insufficient Funds,12,2,10,No,13,4302.22,2,No Action,Recovered
C10361,13632.89,UPI,Authentication Failure,19,10,9,No,21,15537.98,2,No Action,Not Recovered
C10362,3666.68,NetBanking,Authentication Failure,8,7,1,No,4,2743.57,2,No Action,Not Recovered
C10363,5516.06,UPI,Temporary Failure,14,13,1,Yes,17,3529.35,3,No Action,Not Recovered
C10364,6947.69,Card,Temporary Failure,9,0,9,No,4,8753.52,1,No Action,Recovered
C10365,2901.76,Card,Insufficient Funds,17,9,8,Yes,20,2496.44,3,No Action,Not Recovered
C10366,4785.39,UPI,Temporary Failure,6,6,0,Yes,12,3286.69,1,Retry,Recovered
C10367,4040.5,UPI,Insufficient Funds,4,1,3,No,26,5119.81,0,Payment Link,Not Recovered
C10368,4325.1,Card,Temporary Failure,4,3,1,Yes,36,5233.02,2,No Action,Recovered
C10369,2155.21,NetBanking,Bank Declined,19,1,18,Yes,16,2472.04,0,No Action,Not Recovered
C10370,4079.21,Wallet,Authentication Failure,12,1,11,No,7,5421.27,2,No Action,Recovered
C10371,5957.75,Card,Authentication Failure,2,0,2,Yes,33,5906.4,0,No Action,Not Recovered
C10372,12771.41,Card,Insufficient Funds,17,6,11,No,2,8971.22,3,No Action,Not Recovered
C10373,8616.78,Wallet,Bank Declined,15,3,12,No,33,5592.95,2,No Action,Not Recovered
C10374,22395.06,UPI,Authentication Failure,10,10,0,No,14,19142.24,3,No Action,Recovered
C10375,2164.99,UPI,Temporary Failure,3,3,0,Yes,20,1449.38,3,No Action,Not Recovered
C10376,8037.76,Card,Bank Declined,20,19,1,Yes,27,8266.09,1,Reminder,Recovered
C10377,4631.9,NetBanking,Insufficient Funds,4,0,4,Yes,21,2832.87,2,No Action,Not Recovered
C10378,23060.86,NetBanking,Temporary Failure,1,1,0,Yes,2,22023.37,0,Retry,Recovered
C10379,2095.21,UPI,Insufficient Funds,1,1,0,No,16,1556.26,0,Payment Link,Not Recovered
C10380,2043.2,UPI,Temporary Failure,18,8,10,No,19,1827.88,2,No Action,Not Recovered
C10381,2476.34,UPI,Bank Declined,4,1,3,No,4,2823.1,1,No Action,Not Recovered
C10382,731.38,UPI,Temporary Failure,15,14,1,Yes,10,644.18,2,No Action,Recovered
C10383,2626.6,UPI,Insufficient Funds,10,3,7,Yes,22,2293.21,3,No Action,Not Recovered
C10384,2179.27,NetBanking,Temporary Failure,17,9,8,Yes,12,3034.85,1,No Action,Not Recovered
C10385,4511.41,UPI,Authentication Failure,12,2,10,Yes,2,5301.14,3,No Action,Not Recovered
C10386,5257.73,NetBanking,Insufficient Funds,20,18,2,Yes,2,5316.03,2,No Action,Recovered
C10387,17943.56,UPI,Bank Declined,12,11,1,No,34,19082.99,1,Reminder,Not Recovered
C10388,8556.01,Card,Bank Declined,16,11,5,Yes,18,9378.64,2,No Action,Not Recovered
C10389,2521.29,UPI,Insufficient Funds,5,0,5,No,16,1562.34,2,No Action,Not Recovered
C10390,1949.48,UPI,Temporary Failure,16,3,13,No,19,1294.87,1,No Action,Not Recovered
C10391,5928.85,UPI,Technical Error,17,0,17,No,25,6636.47,1,No Action,Not Recovered
C10392,1391.12,Wallet,Temporary Failure,15,15,0,Yes,30,1240.29,2,No Action,Not Recovered
C10393,17313.06,NetBanking,Temporary Failure,13,0,13,Yes,6,11155.76,0,No Action,Not Recovered
C10394,10276.36,Card,Technical Error,8,2,6,No,27,8611.7,1,No Action,Not Recovered
C10395,2748.22,UPI,Temporary Failure,2,0,2,No,15,1935.37,0,No Action,Not Recovered
C10396,1015.91,Wallet,Insufficient Funds,8,6,2,Yes,31,1354.26,0,Payment Link,Recovered
C10397,11815.26,UPI,Insufficient Funds,10,8,2,No,22,9007.25,0,Payment Link,Recovered
C10398,3649.76,UPI,Insufficient Funds,7,3,4,No,12,2609.41,0,Payment Link,Not Recovered
C10399,10767.66,Card,Technical Error,10,1,9,No,10,11854.49,3,No Action,Not Recovered
C10400,1117.12,Wallet,Bank Declined,4,0,4,No,21,1136.7,2,No Action,Not Recovered
C10401,2476.37,UPI,Bank Declined,11,3,8,No,31,2626.8,1,No Action,Recovered
C10402,4016.82,UPI,Technical Error,9,7,2,Yes,36,3810.99,2,No Action,Not Recovered
C10403,4153.2,Wallet,Temporary Failure,4,4,0,Yes,10,4044.12,2,No Action,Not Recovered
C10404,2790.56,UPI,Insufficient Funds,3,1,2,No,19,3412.96,2,No Action,Not Recovered
C10405,6583.55,UPI,Insufficient Funds,11,2,9,No,23,5108.42,2,No Action,Not Recovered
C10406,1702.67,Card,Insufficient Funds,3,1,2,No,10,1561.73,2,No Action,Not Recovered
C10407,3569.38,NetBanking,Authentication Failure,18,8,10,No,27,4876.7,1,No Action,Recovered
C10408,4404.08,Card,Technical Error,19,14,5,Yes,2,3311.82,2,No Action,Not Recovered
C10409,6036.63,Wallet,Temporary Failure,14,5,9,No,11,5040.7,2,No Action,Not Recovered
C10410,7068.06,Card,Temporary Failure,11,10,1,No,8,5324.04,2,No Action,Not Recovered
C10411,1626.74,UPI,Temporary Failure,2,2,0,No,19,1002.72,3,No Action,Recovered
C10412,1172.34,Wallet,Temporary Failure,2,1,1,No,16,956.47,0,No Action,Recovered
C10413,11116.56,UPI,Temporary Failure,2,0,2,No,4,7083.18,3,No Action,Recovered
C10414,5218.16,UPI,Bank Declined,10,0,10,Yes,14,3776.63,2,No Action,Recovered
C10415,2197.91,Card,Authentication Failure,15,12,3,Yes,22,1956.46,3,No Action,Not Recovered
C10416,13835.2,UPI,Technical Error,12,0,12,No,17,8530.47,1,No Action,Not Recovered
C10417,4387.83,UPI,Temporary Failure,11,10,1,No,26,5275.77,1,Retry,Recovered
C10418,10275.19,UPI,Insufficient Funds,17,4,13,No,35,12704.98,1,Payment Link,Not Recovered
C10419,4222.0,UPI,Bank Declined,18,8,10,No,36,3922.79,0,No Action,Not Recovered
C10420,20798.75,NetBanking,Technical Error,14,6,8,No,30,28863.11,1,No Action,Not Recovered
C10421,16290.25,Card,Technical Error,17,6,11,No,21,18622.93,0,No Action,Not Recovered
C10422,3277.64,Wallet,Authentication Failure,15,1,14,Yes,20,3916.71,1,No Action,Not Recovered
C10423,8701.98,UPI,Bank Declined,12,2,10,No,26,6559.9,3,No Action,Not Recovered
C10424,6703.27,UPI,Bank Declined,16,9,7,No,12,8512.82,3,No Action,Recovered
C10425,11955.6,UPI,Temporary Failure,6,0,6,No,8,16212.24,3,No Action,Not Recovered
C10426,1848.47,UPI,Bank Declined,2,0,2,No,35,1458.53,3,No Action,Not Recovered
C10427,6924.98,UPI,Temporary Failure,2,0,2,No,29,7957.99,0,No Action,Not Recovered
C10428,9328.12,NetBanking,Insufficient Funds,16,4,12,No,7,11170.92,1,Payment Link,Not Recovered
C10429,979.52,Wallet,Bank Declined,2,2,0,No,10,826.85,2,No Action,Not Recovered
C10430,1552.22,Wallet,Temporary Failure,8,5,3,Yes,20,1521.19,3,No Action,Recovered
C10431,782.63,UPI,Temporary Failure,7,7,0,No,28,530.65,1,Retry,Recovered
C10432,3224.47,NetBanking,Temporary Failure,1,1,0,Yes,14,2381.19,1,Retry,Recovered
C10433,7101.66,UPI,Temporary Failure,4,0,4,Yes,12,4610.8,1,No Action,Not Recovered
C10434,13305.53,UPI,Temporary Failure,11,0,11,No,8,13945.96,2,No Action,Not Recovered
C10435,4244.27,NetBanking,Temporary Failure,20,20,0,Yes,7,4669.59,3,No Action,Not Recovered
C10436,14719.7,Card,Temporary Failure,7,7,0,Yes,5,19619.82,0,Retry,Recovered
C10437,1326.06,UPI,Temporary Failure,18,8,10,No,1,1370.81,0,No Action,Not Recovered
C10438,1023.87,UPI,Authentication Failure,4,1,3,No,9,827.79,2,No Action,Not Recovered
C10439,3826.14,UPI,Insufficient Funds,17,10,7,Yes,18,2477.73,2,No Action,Not Recovered
C10440,5438.74,Card,Temporary Failure,11,2,9,Yes,10,7113.67,0,No Action,Recovered
C10441,3896.73,Card,Bank Declined,11,7,4,No,1,3830.82,0,Reminder,Recovered
C10442,765.17,Wallet,Authentication Failure,20,15,5,Yes,20,910.44,3,No Action,Recovered
C10443,3724.74,UPI,Bank Declined,11,4,7,No,29,2278.5,0,No Action,Not Recovered
C10444,1408.77,UPI,Temporary Failure,15,2,13,No,2,1395.4,0,No Action,Not Recovered
C10445,6834.84,Card,Bank Declined,14,5,9,Yes,26,5881.91,0,No Action,Not Recovered
C10446,5363.27,Card,Technical Error,17,5,12,No,11,3348.1,2,No Action,Not Recovered
C10447,1885.87,UPI,Technical Error,2,1,1,No,25,2301.78,0,No Action,Not Recovered
C10448,2651.7,Card,Bank Declined,18,4,14,No,34,2679.07,0,No Action,Not Recovered
C10449,1714.16,NetBanking,Authentication Failure,16,4,12,No,1,1485.4,3,No Action,Not Recovered
C10450,3804.37,Wallet,Authentication Failure,12,5,7,No,31,4735.07,1,No Action,Not Recovered
C10451,8588.36,NetBanking,Bank Declined,10,1,9,Yes,22,8223.69,2,No Action,Not Recovered
C10452,1817.96,NetBanking,Insufficient Funds,16,1,15,No,2,1095.86,2,No Action,Not Recovered
C10453,5986.65,Card,Bank Declined,3,3,0,Yes,1,8115.25,3,No Action,Recovered
C10454,2617.16,NetBanking,Technical Error,8,0,8,No,24,2105.63,0,No Action,Not Recovered
C10455,2121.23,UPI,Temporary Failure,2,0,2,No,36,2682.21,1,No Action,Recovered
C10456,3671.76,UPI,Authentication Failure,1,0,1,No,36,4601.2,3,No Action,Not Recovered
C10457,1747.35,UPI,Temporary Failure,14,12,2,Yes,34,1275.39,1,Retry,Recovered
C10458,2568.64,Card,Insufficient Funds,4,3,1,No,9,2515.22,0,Payment Link,Recovered
C10459,1534.17,UPI,Authentication Failure,4,4,0,Yes,12,969.84,1,Reminder,Recovered
C10460,19260.85,Wallet,Temporary Failure,9,9,0,Yes,20,17019.68,3,No Action,Recovered
C10461,4114.45,UPI,Insufficient Funds,3,1,2,No,4,4874.73,0,Payment Link,Not Recovered
C10462,2285.34,UPI,Temporary Failure,5,1,4,No,15,1804.63,2,No Action,Not Recovered
C10463,4746.84,Card,Insufficient Funds,1,1,0,No,4,3292.89,1,Payment Link,Recovered
C10464,3656.23,UPI,Temporary Failure,19,9,10,Yes,5,3677.07,0,No Action,Recovered
C10465,3351.87,UPI,Insufficient Funds,1,0,1,Yes,10,3451.05,0,Payment Link,Not Recovered
C10466,6537.98,UPI,Insufficient Funds,10,3,7,No,36,7457.63,3,No Action,Not Recovered
C10467,7332.38,Card,Authentication Failure,12,9,3,No,35,8852.46,0,Reminder,Recovered
C10468,2616.65,UPI,Authentication Failure,10,9,1,Yes,1,3026.54,3,No Action,Recovered
C10469,2523.48,NetBanking,Temporary Failure,2,0,2,No,18,3220.79,2,No Action,Recovered
C10470,3209.94,Card,Technical Error,16,12,4,No,31,2498.38,1,Retry,Recovered
C10471,634.29,UPI,Temporary Failure,8,0,8,Yes,6,669.69,2,No Action,Not Recovered
C10472,1190.22,UPI,Temporary Failure,14,7,7,No,6,1057.01,3,No Action,Not Recovered
C10473,11938.8,UPI,Temporary Failure,15,3,12,No,19,16352.45,2,No Action,Not Recovered
C10474,14913.53,NetBanking,Authentication Failure,16,2,14,Yes,32,14201.02,1,No Action,Not Recovered
C10475,3277.45,UPI,Authentication Failure,11,10,1,No,30,4482.8,2,No Action,Not Recovered
C10476,6344.19,UPI,Temporary Failure,12,11,1,No,26,7709.79,0,Retry,Recovered
C10477,5130.97,NetBanking,Temporary Failure,2,0,2,No,3,6027.72,1,No Action,Not Recovered
C10478,46964.83,Card,Temporary Failure,4,4,0,Yes,33,46647.86,2,No Action,Recovered
C10479,9795.81,UPI,Bank Declined,3,0,3,Yes,31,9352.08,1,No Action,Not Recovered
C10480,3610.91,UPI,Bank Declined,9,4,5,No,20,3687.6,2,No Action,Not Recovered
C10481,1862.39,Wallet,Temporary Failure,18,18,0,Yes,4,1554.92,0,Retry,Recovered
C10482,1106.43,NetBanking,Technical Error,19,10,9,No,32,1464.48,3,No Action,Recovered
C10483,4707.07,Card,Insufficient Funds,7,0,7,No,18,5815.42,2,No Action,Not Recovered
C10484,2184.12,Card,Authentication Failure,4,2,2,Yes,10,2710.75,1,No Action,Not Recovered
C10485,1282.09,Card,Bank Declined,6,1,5,No,22,1213.53,2,No Action,Not Recovered
C10486,2384.61,Wallet,Insufficient Funds,19,12,7,Yes,17,1566.38,3,No Action,Not Recovered
C10487,1683.8,Wallet,Technical Error,1,0,1,No,4,1930.41,0,No Action,Not Recovered
C10488,15425.28,UPI,Technical Error,16,11,5,Yes,7,13875.52,0,Reminder,Recovered
C10489,8097.91,NetBanking,Temporary Failure,11,8,3,Yes,8,10497.68,3,No Action,Recovered
C10490,3974.57,UPI,Insufficient Funds,4,1,3,No,1,4865.95,0,Payment Link,Not Recovered
C10491,13069.09,UPI,Authentication Failure,18,12,6,No,8,9360.9,2,No Action,Recovered
C10492,4255.4,Card,Temporary Failure,5,3,2,No,19,4601.67,1,Reminder,Recovered
C10493,2008.26,UPI,Temporary Failure,6,3,3,No,17,2317.07,2,No Action,Not Recovered
C10494,13528.43,Wallet,Insufficient Funds,2,0,2,No,9,14265.87,3,No Action,Not Recovered
C10495,6155.97,UPI,Technical Error,12,10,2,Yes,16,6225.12,2,No Action,Recovered
C10496,1744.55,Card,Technical Error,9,9,0,Yes,27,1364.74,2,No Action,Recovered
C10497,3435.02,Wallet,Authentication Failure,20,8,12,Yes,2,2709.29,3,No Action,Recovered
C10498,1985.36,Wallet,Bank Declined,12,7,5,No,36,2411.03,1,No Action,Not Recovered
C10499,1323.2,UPI,Temporary Failure,13,9,4,Yes,12,813.7,0,Reminder,Recovered
C10500,8391.64,UPI,Bank Declined,17,5,12,Yes,35,10264.05,3,No Action,Not Recovered
C10501,18427.2,Card,Technical Error,5,4,1,Yes,31,18822.26,0,Retry,Recovered
C10502,1306.62,UPI,Temporary Failure,20,6,14,No,19,1762.6,0,No Action,Recovered
C10503,6275.6,Wallet,Temporary Failure,13,5,8,No,26,8772.39,3,No Action,Not Recovered
C10504,2376.86,Wallet,Temporary Failure,13,2,11,Yes,36,2687.72,1,No Action,Not Recovered
C10505,2709.04,UPI,Bank Declined,10,8,2,Yes,4,2518.88,3,No Action,Not Recovered
C10506,2490.24,UPI,Authentication Failure,15,3,12,No,31,2440.61,3,No Action,Recovered
C10507,2003.91,UPI,Bank Declined,15,1,14,No,13,1529.73,2,No Action,Not Recovered
C10508,4158.32,Wallet,Authentication Failure,18,8,10,Yes,4,2825.11,2,No Action,Not Recovered
C10509,2057.59,UPI,Temporary Failure,18,2,16,Yes,13,2187.24,3,No Action,Not Recovered
C10510,4966.22,UPI,Authentication Failure,2,1,1,No,9,6179.94,2,No Action,Not Recovered
C10511,3842.43,UPI,Technical Error,11,4,7,No,2,3110.11,1,No Action,Recovered
C10512,3304.01,Card,Insufficient Funds,13,13,0,Yes,35,3091.64,2,No Action,Recovered
C10513,1935.26,UPI,Authentication Failure,11,1,10,No,12,2020.06,1,No Action,Not Recovered
C10514,2521.56,UPI,Temporary Failure,4,0,4,Yes,17,3344.39,0,No Action,Not Recovered
C10515,7319.98,Wallet,Authentication Failure,15,8,7,No,4,5203.81,0,No Action,Not Recovered
C10516,5971.68,Wallet,Authentication Failure,11,2,9,No,14,4714.68,1,No Action,Not Recovered
C10517,1829.88,NetBanking,Technical Error,18,8,10,Yes,21,2442.57,0,No Action,Recovered
C10518,4330.83,UPI,Bank Declined,16,15,1,Yes,8,2735.48,1,Reminder,Recovered
C10519,7296.57,UPI,Temporary Failure,10,9,1,Yes,33,8207.86,3,No Action,Not Recovered
C10520,1052.08,Card,Bank Declined,12,5,7,Yes,28,1169.51,2,No Action,Recovered
C10521,6177.93,UPI,Insufficient Funds,13,7,6,Yes,3,5600.93,0,Payment Link,Not Recovered
C10522,2354.19,Wallet,Technical Error,9,8,1,No,14,2294.23,0,Retry,Recovered
C10523,6314.02,Card,Technical Error,13,2,11,No,19,8106.79,3,No Action,Not Recovered
C10524,2172.08,UPI,Authentication Failure,6,5,1,Yes,6,1589.93,2,No Action,Recovered
C10525,944.02,Wallet,Temporary Failure,6,4,2,Yes,36,741.3,2,No Action,Not Recovered
C10526,1087.91,Wallet,Technical Error,11,6,5,No,20,1098.66,1,No Action,Recovered
C10527,4156.87,UPI,Authentication Failure,19,0,19,No,1,3856.73,0,No Action,Not Recovered
C10528,4923.76,Card,Technical Error,11,5,6,Yes,10,5216.71,2,No Action,Not Recovered
C10529,1940.3,UPI,Temporary Failure,10,4,6,No,13,2593.54,0,No Action,Not Recovered
C10530,6666.99,UPI,Temporary Failure,15,3,12,Yes,12,8891.64,0,No Action,Not Recovered
C10531,1058.74,UPI,Temporary Failure,13,9,4,Yes,11,830.07,0,Reminder,Recovered
